rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup
23,002929,润建股份,通信设备,98.10344827586206,1.054712570583111,1.5099818187674314,0.966178021601073,1.2707081480142337,1.2306745524138534,0.6269553083754603,0.7907940664785176,0.0625,0.1229636241910288,0.08495040965933587,0.025891946992864456,0.08541846419327004,0.005193767479025224,0.9256198347107439,0.03986194995685932,0.02998274374460732,0.07601669574366832,0.003988725048168276,1.8380198233207,1.4632765504012977,1.3191728313722109,0.17422668047106524,0.42574265181409954,14.8413,14.8413,0.0,0.023619810351238342,0.02559610057598358,0.018811758268643012,0.55,-0.057623554153522494,0.02496681602981683,0.0401126131963122,-0.03102513489641498,0.20940602989948942,0.06262414250062479,0.583109625275879,0.41689037472412105,555085440.35,50.32,2026-02-12,False,False,True,True
26,000951,中国重汽,汽车整车,97.84482758620689,1.0273493608848887,1.0239995334933143,1.6206462322089856,1.28652408092821,1.329947780182145,0.2545071770347614,0.4989698922312839,0.08250000000000002,0.12176165803108807,0.11425630468347903,0.2940824865511056,0.14230744713524923,0.009571369121931017,0.8749999999999997,0.08156103785623148,0.07043811144193968,0.07324032069388564,0.011674763258635725,1.8799968531834614,1.144973581740708,1.0658464872851166,0.498597006143803,0.8267205505305985,6.1008,6.1008,0.0,0.031166331531848522,0.025205454121199376,0.009824113103808143,0.7,-0.0452907874420998,0.026205900914165216,0.0323964998468875,-0.028682140487254128,-0.031854600187680715,0.5156319419039966,0.6762603619096405,0.32373963809035955,398900916.1,21.65,2026-02-12,False,False,True,True
30,002438,江苏神通,机械基件,97.5,1.0118079572778718,1.0116997259832148,1.5376535040980779,1.2431193883537546,1.2073941972389315,0.3161825994945008,0.8539358715568434,0.057514921323928325,0.1404330017554125,0.18121212121212116,0.23746031746031737,0.14056647940074884,-0.03848051307350775,0.8398357289527718,0.0869616104868911,0.07111423220973764,0.08709205420192156,0.009804180394807202,1.616913979065062,2.180742325274354,1.787732250512357,0.40347521320100804,0.4314392906119333,11.3715,11.3715,0.0,0.04432387364503088,0.03619529522632133,0.00803675683338384,0.6,-0.06372275013974293,0.02913312658319222,0.04493352457323807,-0.03545328577921056,0.055353636676047424,0.3797986042933609,0.37010809220517926,0.27620835380835407,511900222.1,19.49,2026-02-12,False,False,True,True
31,603887,城地香江,软件服务,97.41379310344827,0.9937425061910723,1.0072987884054654,1.3986732957257715,1.1795035716264,1.4661770859065886,0.3398072767753324,0.061566210430531065,0.06970849176172367,0.10110893672537502,0.18500797448165862,0.12758851035404128,0.11209935105576974,-0.004716981132075526,0.9113924050632908,0.06637678294956695,0.05941957373917059,0.03580405582157109,0.008348274580115682,1.7274239809320642,1.5874196893803711,1.3061730592106302,0.498597006143803,0.741704287180196,9.3558,9.3558,0.0,0.034946709205335824,0.03128082621280209,0.012382962525148122,0.6,-0.051436205744823105,0.03444581562662924,0.04581547370883334,-0.03899367885951088,0.07706084053299023,0.28374331570316197,0.5296110411092066,0.331258524108184,459972011.95,16.88,2026-02-12,False,False,True,True
33,300881,盛德鑫泰,钢加工,97.24137931034483,0.9768624556543247,1.3892942081268551,1.1660741510029984,1.2910773829923583,0.903974243401937,0.7340630170716647,-0.07316679939963228,0.08835523334843676,0.1671525753158407,0.18500797448165862,0.31655225019069433,0.14230744713524923,0.007127882599580637,0.8154269972451791,0.09869312681510167,0.07571151984511126,0.13469204681199698,0.010378924076891151,1.4873121381374739,1.3634235461023778,1.303981262264685,0.498597006143803,0.253418475936538,14.2545,14.2545,0.0,0.020723934399796032,0.023343803275648414,0.009837224397960103,0.7,-0.04414957780458395,0.023389879994214564,0.050392254234235906,-0.0341908296902231,0.03576170120918887,0.5156319419039966,0.6201330019349297,0.3798669980650703,141444115.6,48.04,2026-02-12,False,False,True,True
35,600299,安迪苏,饲料,97.06896551724138,0.9674318321050911,1.1237108081909382,0.6497662560383992,0.915175205243821,1.3453486064382758,1.1022538063996243,-0.2699533787204723,0.06720977596741351,0.1205315866153498,0.08329689214838054,0.1552767520917948,0.09126879063830229,-0.03587856485740548,0.7957136646420525,0.052821360484050395,0.037326965826345225,0.037376675044320296,0.004670035033881032,2.080123779112679,2.180742325274354,1.787732250512357,0.32652288561733156,0.3707185552570946,7.9412,7.9412,0.0,0.02898360780842943,0.02206244257227926,0.015243885888093894,0.6,-0.05503634475597108,0.01777577402615407,0.02285074690815357,-0.01980576317895387,0.08952383467736524,0.4523884439712422,0.7066440464342393,0.24381017489430237,139611296.2,10.48,2026-02-12,False,False,True,True
37,603985,恒润股份,电气设备,96.89655172413794,0.9564437274573361,1.428659054952758,0.3473592878736411,0.9528871574379467,1.6928469045514918,0.6732337093609239,0.07280058509756909,0.04702380952380958,0.15876152832674584,0.07518337408312958,0.10351317440401497,0.07043967746843172,0.009571369121931017,0.8115015974440895,0.01846949642476825,0.006590597900502225,0.0700680493602055,-3.065628470997031e-05,2.044563062161339,1.735930814549555,1.7110353643226224,0.42795102298904913,0.8616203257801701,10.9452,10.9452,0.0,0.03563809055378783,0.028043595105978317,0.008428170955340519,0.6,-0.11019929660023442,0.02023807604082176,0.03165365072671749,-0.024804305915180052,0.20644032380980726,0.22818296362201457,0.5352573282564237,0.3532672619075107,233300056.05,17.59,2026-02-12,False,False,True,True
40,002886,沃特股份,塑料,96.63793103448276,0.9363443338671471,1.5144406001562563,-0.03731513993324978,0.8316680745168737,1.6940606789377848,0.9196466991140533,0.0357837145503328,0.05889995669120829,0.1048350655219159,0.053879310344827624,0.08666666666666667,0.04879356568364601,-0.03512233622730865,0.7471590909090907,0.011302949061662293,0.003701876675603266,0.09001433870515263,0.00011449535366565094,2.080123779112679,1.9132689969049512,1.38502908421527,0.30061860686417063,0.7316056277821185,13.4489,13.4489,0.0,0.026007962751663387,0.024965763472202192,0.012101467784298551,0.5,-0.09930809930809936,0.023093496661134524,0.03291058754775008,-0.027020333015780745,0.12127950996636039,0.21644827140039571,0.5491525473929311,0.39062329320482697,239440610.15,24.45,2026-02-12,False,False,True,True
43,002296,辉煌科技,通信设备,96.37931034482759,0.9202384496078341,0.7644565361391471,1.5841338167265997,1.1251145395976263,0.8465625022528295,0.6451349845704766,0.1080464276751103,0.011307420494699683,0.10076923076923072,0.09739263803680998,0.16246953696181965,0.0847072200113701,-0.026530612244897833,0.8544776119402989,0.053022550691680825,0.03925715368580626,0.12432885429391227,0.005670230151843491,1.1731163808634797,1.4186624593382167,1.2128257036335588,0.21284387019498724,0.5731274437215833,9.9131,9.9131,0.0,0.03408767657334789,0.028746264155695766,0.01341786326072535,0.55,-0.07759245830311812,0.021458876398579067,0.04292137340258015,-0.030043875200179503,0.044717240517403,0.3915883787967559,0.49176255117431544,0.3022990734755435,401061596.85,14.31,2026-02-12,False,False,True,True
50,300739,明阳电路,元器件,95.77586206896552,0.8705165711640015,0.9971443630922021,1.1388084824597824,1.0594765756139375,1.0393483792088571,0.37758688364086745,0.6128618562821005,0.050217286335103806,0.1040609137055839,0.18206521739130443,0.16310160427807485,0.0965465086967483,-0.004576659038901698,0.9391304347826085,0.05026468364003045,0.03848752205697017,0.08169275235861884,0.004557903455386619,1.45103189104128,1.2957717053820357,1.1945474385900654,0.25787900672166714,0.8057418530216139,14.7081,14.7081,0.0,0.02221416585928963,0.02953150143564589,0.0156520508816977,0.55,-0.08045977011494265,0.03200077953951559,0.04681465982468556,-0.037926331653583584,0.050584977876706905,0.320704747738522,0.6286848121330889,0.3713151878669112,423287219.8,21.75,2026-02-12,False,False,True,True
