rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,avg_amount_20_used,close,trade_date
11,601330,绿色动力,水利、环境和公共设施管理业-生态保护和环境治理业,99.3324432576769,2.002379760997562,2.6700635752552504,2.6933407486104533,0.6927413153369006,0.8164725378364572,0.12172950243037989,0.15941289865051597,0.3250266273401333,0.15522902120386278,1.6932748411753054,8.868,5.731,0.045515846816312384,0.65,-0.04668838219326832,528018975.1,11.4,2026-03-24
12,300051,琏升科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.26568758344459,1.956400966679434,3.0969646938877764,2.9102198252385802,-0.37316734846652616,0.43129068338655685,0.11418047882136273,0.15941289865051597,0.22098890010090821,0.15522902120386278,1.6983404066048542,14.006399999999989,8.827499999999999,0.06685569948339753,0.45,-0.0803571428571429,352453970.26750004,12.01,2026-03-24
13,300166,东方国信,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.19893190921229,1.9510659690763084,2.388954730880948,2.5767753994782145,-0.25190851832962463,2.6778128701353374,0.017891373801916854,0.15941289865051597,0.2132520944402132,0.15522902120386278,1.5365341359198188,14.006399999999989,14.521025,0.08000037166286973,0.6,-0.14119804400977987,2037069468.2525,15.86,2026-03-24
14,600844,金煤科技,制造业-化学原料和化学制品制造业,99.13217623497998,1.9434760320033189,2.7908664429789676,2.6868568442802494,-0.1462459549443262,1.2310962315368972,0.030927835051546504,0.11731843575418988,0.22699386503067487,0.08005940326717953,1.078068372734344,14.006399999999989,14.227500000000001,0.05227594254234687,0.5,-0.1223021582733812,448943847.2,4.01,2026-03-24
15,002730,电光科技,制造业-专用设备制造业,99.06542056074767,1.927180781527325,2.909266837769428,1.5333045406375825,1.5223601973949932,0.504505811874396,0.12172950243037989,0.15941289865051597,0.3250266273401333,0.15522902120386278,1.212828249060261,8.69,8.072000000000001,0.030342365946282073,0.65,-0.04809122459097681,561040361.5014999,24.2,2026-03-24
16,300085,银之杰,信息传输、软件和信息技术服务业-软件和信息技术服务业,98.99866488651536,1.9106646429446097,2.4361846939970255,2.376561347439418,0.8731468490069687,1.1161403912303405,0.04421534936998861,0.15941289865051597,0.17413704276146302,0.12279837418401263,1.6983404066048542,9.55,5.768000000000001,0.03868972591370083,0.55,-0.08361032983891581,1579086900.725,45.86,2026-03-24
17,300113,顺网科技,信息传输、软件和信息技术服务业-互联网和相关服务,98.93190921228305,1.9097961213826544,2.924485424185101,1.7720420294266293,0.13082740637248974,1.8055064205163915,0.05785123966942152,0.0531367843675008,0.18427139552814187,0.113709282723367,1.0292667420646355,14.006399999999989,14.216500000000002,0.05596164990200108,0.65,-0.15010570824524305,2074216776.057,30.5,2026-03-24
18,002432,九安医疗,制造业-专用设备制造业,98.86515353805073,1.894586366626894,2.3608628076105194,2.4128680781228473,0.3759303150368265,1.8122544069640623,0.07072560467055866,0.09688995215310992,0.3250266273401333,0.15522902120386278,1.4336080615163567,11.511999999999999,9.123999999999999,0.05454831116398534,0.65,-0.08233510235026531,2232886170.1225004,64.94,2026-03-24
19,300895,铜牛信息,信息传输、软件和信息技术服务业-软件和信息技术服务业,98.79839786381842,1.8783202984509626,2.707374211031879,2.8503630905153727,-0.6007154104769463,1.3528194900317152,0.09430996541967951,0.10018963337547415,0.26123188405797104,0.12024715593673063,1.66929450188217,14.006399999999989,11.3575,0.0811806169098222,0.5,-0.13754257270107417,1014563226.0745001,69.98,2026-03-24
20,002428,云南锗业,制造业-有色金属冶炼和压延加工业,98.73164218958611,1.8664019055800984,3.4734346313448876,1.2408448824233576,-0.5530868736082596,1.8495613810530394,0.12172950243037989,0.03130434782608682,0.17571251548946698,0.08379786164671454,0.7934951215929705,8.476,10.369000000000002,0.05951988684177603,0.45,-0.18130957314546203,3022288643.8515,47.55,2026-03-24
