rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,002281,光迅科技,通信设备,100.0,104.62996478143775,99.70996478143775,99.77211518541537,99.668531178786,102.35,233.9,236.4,18128303641.0,20260520
2,603629,利通电子,元器件,99.59839357429718,104.33339134037705,99.69339134037705,99.23347835094262,100.0,72.07,579.26,181.43,5394255965.0,20260520
3,002008,大族激光,专用机械,99.19678714859438,104.15793660658795,99.47793660658795,99.12989434431324,99.70996478143775,65.08,243.41,144.54,8816772876.0,20260520
4,300302,同有科技,IT设备,98.79518072289156,104.01068158276362,99.73068158276362,99.97928319867412,99.56494717215662,134.77,210.69,57.26,3638257456.0,20260520
5,301511,德福科技,电气设备,98.39357429718876,103.95952765692977,99.63952765692977,99.93784959602237,99.44064636420137,117.98,189.56,109.6,3790479588.0,20260520
6,002491,通鼎互联,通信设备,97.99196787148594,103.89578620261032,99.41578620261032,98.88129272840274,99.77211518541537,59.62,290.78,24.15,4344874749.0,20260520
7,600396,华电辽能,火力发电,97.59036144578313,103.8908390304537,99.8508390304537,99.81354878806712,99.87569919204475,103.64,399.66,14.54,3030921257.0,20260520
8,600522,中天科技,通信设备,97.18875502008032,103.81515641185,98.93515641185,98.98487673503212,98.9020095297286,61.37,150.88,45.41,15540068886.0,20260520
9,002208,合肥城建,区域地产,96.78714859437751,103.59945721980527,99.05945721980527,99.79283198674125,98.57054070851461,103.62,135.49,25.88,4502729095.0,20260520
10,603618,杭电股份,电气设备,96.3855421686747,103.55339134037705,99.69339134037705,99.35777915889787,99.9171327946965,76.53,411.78,42.58,2679443776.0,20260520
11,002428,云南锗业,小金属,95.98393574297188,103.5501388025689,98.79013880256889,97.78330225813134,99.46136316552725,46.77,191.67,91.0,9483159780.0,20260520
12,300209,行云科技,互联网,95.58232931726907,103.40470271390097,99.90470271390097,99.85498239071887,99.93784959602237,106.79,412.86,28.31,2257445624.0,20260520
13,603738,泰晶科技,元器件,95.18072289156626,103.38893308473172,99.44893308473172,99.21276154961673,99.60638077480837,68.54,223.47,50.85,2834522075.0,20260520
14,300903,科翔股份,元器件,94.77911646586345,103.3782515019681,99.7182515019681,99.60638077480837,99.79283198674125,90.99,302.68,75.06,2379564639.0,20260520
15,601126,四方股份,电气设备,94.37751004016064,103.337062357572,99.337062357572,99.46136316552725,99.2541951522685,79.68,178.16,86.48,2931690083.0,20260520
16,300604,长川科技,半导体,93.97590361445783,103.30225398798426,98.56225398798426,98.92272633105449,98.32193909260411,60.29,127.87,241.56,9048867135.0,20260520
17,300632,光莆股份,半导体,93.57429718875501,103.17180029003522,99.53180029003522,99.9171327946965,99.27491195359437,110.56,178.45,39.29,2323022857.0,20260520
18,301308,江波龙,半导体,93.17269076305222,102.9424984462399,98.2224984462399,98.50839030453697,98.03190387404184,54.24,120.78,571.5,9005264574.0,20260520
19,600487,亨通光电,通信设备,92.7710843373494,102.92505075616326,98.06505075616326,95.87735653615081,99.52351356950487,36.17,203.73,75.78,13006915425.0,20260520
20,601991,大唐发电,火力发电,92.3694779116466,102.84894965817277,98.40894965817277,99.68924798011187,97.55541744354672,93.83,110.03,7.54,4335300006.0,20260520
