rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup
3,000582,北部湾港,港口,99.81308411214953,1.1912948891287536,0.9724532760439323,0.9342392677155459,0.9556391123794423,2.050696260691735,1.0291978741988168,0.41879536172311754,0.06827731092436973,0.1350446428571428,0.14656144306651653,0.17301038062283736,0.11629438559903416,0.008928571428571397,0.7635467980295566,0.056144009659184535,0.040162449920421534,0.024077674034558516,0.004348448642048536,2.9213525369727504,2.5535034831018453,2.1661906581101755,0.5424046440500395,0.8233685340166311,14.6405,14.6405,0.0,0.017411830511552217,0.016671676442757057,0.0052468736976125935,0.6,-0.029670329670329676,0.012281423498708097,0.018625043630265826,-0.01481887155133119,0.10159596927006076,0.5947786059239801,0.5003539753748957,0.3866025463642344,247404544.35,10.17,2025-12-25,False,False,True,True
23,300835,龙磁科技,矿物制品,97.94392523364486,0.9569157714448889,1.2626834734264343,1.484590068324286,1.360322375181489,0.8860735601315383,0.5417626417957834,-0.4307010441873339,0.03430479659987884,0.12257001647446475,0.08124404950809261,0.10598928745333569,0.08744743498695362,0.0011754334410813971,0.9192913385826782,0.05138005601615059,0.03653816997949275,0.023719407926982017,0.004213540530174127,1.3731479385645255,1.234992464983333,1.3147160773248239,0.44576661479645696,0.45846975156098196,5.3304,5.3304,0.0,0.0246999793237566,0.021612315495374172,0.009753310023451886,0.65,-0.07627906976744181,0.01899132721277643,0.03662594787249939,-0.026045175476665614,0.1373403459664303,0.2898923359406253,0.6525028498974197,0.26097232740754583,187117038.0,68.14,2025-12-25,False,False,True,True
29,002171,楚江新材,铜,97.38317757009347,0.8989819469662386,1.1923647108353286,0.4078673884772678,0.8471858889977819,1.200284036813362,0.9934577010886161,0.3366614455801366,0.0664479081214111,0.09060402684563762,0.09704641350210963,0.14537444933920707,0.0827017573082367,0.029015772499031034,0.962566844919786,0.034396601982176866,0.028233530440576127,0.009585470444799515,0.003985144004343324,1.9934782261216502,1.4623861155806168,1.2043966886322286,0.5400511554376094,0.7754035177035636,11.8598,11.8598,0.0,0.021869257989419303,0.02064009707190403,0.01423417652762787,0.7,-0.0453074433656957,0.02152614668078922,0.033788284209897386,-0.026431001692432485,0.04038376252845688,0.40874576796764456,0.5365005061350063,0.3492137795792779,933021262.85,13.0,2025-12-25,False,False,True,True
39,002643,万润股份,化工原料,96.44859813084112,0.8369493369660177,0.6967023868415955,1.0870853554792173,0.8684708930421491,0.869930800509198,0.7681231676275274,0.45783047738900357,0.07118871725990594,0.11304954640614095,0.14913544668587875,0.14830813534917198,0.09810671256454384,-0.02625152625152627,0.8358778625954199,0.06712564543889843,0.051593803786574764,0.04733749143743027,0.005982943589610833,2.293891795172,2.5535034831018453,2.0337774954352565,0.22371806197359803,0.43750651142393804,12.1564,12.1564,0.0,0.03389350240812569,0.026318240032979716,0.01060535438707831,0.6,-0.036019536019536,0.013012680057359989,0.024298847399606343,-0.01752714699425853,0.08137208060340528,0.43858335898721007,0.6977523949889451,0.20700950977295904,437485959.5,15.95,2025-12-25,False,False,True,True
44,603687,大胜达,广告包装,95.98130841121495,0.8114190144165881,0.5814415439781989,0.8189187164725105,0.685931499875696,1.2246437918915993,0.8887982186480352,-0.2701241497889922,0.01964839710444677,0.07641921397379914,0.11664779161947902,0.12685714285714278,0.08119962717254237,0.00203252032520318,0.9224806201550377,0.05049618948407275,0.039004331377817,0.0028408049558297233,0.004151230095634935,1.8987190594940906,1.1554419869273762,1.2283702655564284,0.3852983852512924,0.7018444632510618,7.8936,7.8936,0.0,0.017686908992131132,0.018880644189441246,0.007190798997022789,0.6,-0.04371584699453557,0.017229183528100593,0.0327485401850518,-0.02343692619088108,0.029562071116656208,0.405072618016643,0.6178329882677707,0.2621670117322298,112468779.3375,9.86,2025-12-25,False,False,True,True
45,300855,图南股份,小金属,95.88785046728971,0.7998917966335266,0.8024396178839716,0.9972170368784609,0.8881416822415469,1.4313525394059428,0.29020334572252676,-0.41348442595559404,0.09939353099730464,0.08948247078464111,0.17500900252070584,0.1961143695014662,0.13282877378141955,-0.021002100210020913,0.8162983425414367,0.06415775586724082,0.0590473545340926,0.018853241837925472,0.00888922069094411,2.2639026332737817,1.6084850702339497,1.253384990428808,0.4089428799512977,0.8532162269603244,7.4516,7.4516,0.0,0.029072636034676174,0.024832456433175772,0.011029850001990728,0.55,-0.04012944983818767,0.02537575940397847,0.0418109029829712,-0.031949816835575566,-0.008391429508614046,0.539876144670703,0.5280040228421671,0.41045751561937155,221149199.9,32.63,2025-12-25,False,False,True,True
46,002429,兆驰股份,家用电器,95.7943925233645,0.7954965405480822,1.1444373688776983,1.0169472060822153,1.0883416972476858,1.2233787354110532,0.1353827647035613,-0.4064242466493708,0.08550724637681162,0.11624441132637853,0.04463040446304056,0.1612403100775195,0.09048554997452118,0.008075370121130687,0.9359999999999999,0.02729853679842731,0.021416612069592802,0.05919091189472625,0.004421405117948822,2.403798399227205,1.7377541624802804,1.2653656636411674,0.3477574315076085,0.9176576976590883,9.3318,4.51089,0.5799411388269677,0.03823998914765864,0.031014258338084005,0.010636705639539747,0.55,-0.08743169398907114,0.02434534859077113,0.036360929457636255,-0.02915158093751718,0.07593433380699866,0.35261390811634263,0.5447619047619041,0.20309523809523938,602881472.7,7.49,2025-12-25,False,False,True,True
52,300252,金信诺,通信设备,95.23364485981308,0.7434765751383783,0.688775197116846,0.48633478851577855,0.5997014173323764,0.9993944282783807,0.9220365967884987,0.3202138818410072,0.02768166089965396,0.08000000000000007,0.100815418828762,0.17950754567116767,0.0787055533359966,-0.0060240963855421326,0.8913043478260869,0.04587222605600538,0.034685649947335806,0.02015635999851817,0.004590526911110593,1.5094917387155034,1.4450165089472837,1.3798968313270623,0.4316936140769406,0.8663855630426318,14.1772,14.1772,0.0,0.025324971566721016,0.022160527804348962,0.007721833354601879,0.65,-0.03450754852624016,0.018983627352466538,0.04170039583217631,-0.028070334744350445,-0.012136616362192099,0.4562560883430456,0.5894722905755145,0.27564398849425326,669676114.2,14.85,2025-12-25,False,False,True,True
81,600475,华光环能,电气设备,92.5233644859813,0.6143206178756011,1.6011748968223096,0.3941925276929573,1.0701026544053946,0.8972349245083994,-0.20822416451178255,0.11872959162249047,0.11896551724137927,0.16169451073985663,0.09751972942502829,0.06568144499178974,0.09820068813807858,0.019371727748690892,0.9318181818181815,0.01799311861921149,0.011856280670088547,0.046783453552449394,0.0009711797119285703,2.4714134299124764,1.6581985603344724,1.2850016854385062,0.20080043128106725,0.7673478347634456,11.7411,11.7411,0.0,0.04014092450655922,0.032150201275378085,0.015269629708155418,0.5,-0.09454349000540252,0.024707526749086592,0.04614257664020161,-0.0332815467055326,0.24434366235452543,0.13849352466335826,0.7505542374794625,0.24902479187122695,272524181.85,19.47,2025-12-25,False,False,True,True
82,000738,航发控制,航空,92.42990654205607,0.6113768897158854,0.3989414817212646,0.7708211635566785,0.5625685417288467,0.8334678668044431,0.6167972589686944,-0.14707464449118293,0.04426955238563712,0.06683417085427146,0.101712506486767,0.13106020245071925,0.08693426172434959,-0.0009411764705882231,0.8553459119496852,0.05314355928732328,0.043293057546590005,0.011671270718232263,0.005713392635797959,2.6764733588583978,1.7112578981448698,1.8761656168704568,0.35630899768082397,0.8318651804335158,8.4448,8.4448,0.0,0.021951814865010917,0.017544694234277035,0.00657491318737551,0.6,-0.03700144161460839,0.011552851859519318,0.02694890854908021,-0.017711274535343675,0.0066317201350387656,0.4476238860354703,0.48553036532678356,0.2971889329188299,440145203.8,21.23,2025-12-25,False,False,True,True
85,300360,炬华科技,电器仪表,92.14953271028037,0.6032261931271072,0.72299286475248,0.4025778222108171,0.5820102460341484,0.6418806992079832,0.9843488841238139,-0.67254976131157,0.060334528076463556,0.07576138774314534,0.1156044021040028,0.10944084187138392,0.07701691010650835,0.010244735344336897,0.9696649991251501,0.04655705157842571,0.03669243020094322,0.020428975040343467,0.0041810756444729535,1.6297742113933271,1.8520868760709497,1.5135255311259717,0.32507934569747826,0.8369106757869178,7.11448,4.81863,0.4764528507065289,0.021182538404047605,0.018503380287792234,0.006063179572762539,0.55,-0.03293413173652704,0.01595796619173094,0.021878773225569446,-0.018326289005266342,0.044453837098578086,0.356640962453267,0.734539007092198,0.14546099290780104,265789629.0,17.75,2025-12-25,False,False,True,True
89,300101,振芯科技,通信设备,91.77570093457945,0.58738220991745,1.130977120939172,0.3204232555400914,0.7743334201635765,0.8717744378524945,0.29396454284796397,-0.20996969272959534,0.0631753948462177,0.09176269739650023,0.09926944563816065,0.1543321299638989,0.09893886669244334,0.028548451950140663,0.9343544857768051,0.04085578038407034,0.028190918073635007,0.004495206311988742,0.0030796155228902003,1.9245141654217743,1.5589833963867223,1.4279419238000615,0.28588143562753277,0.7476427931938212,9.9111,9.9111,0.0,0.03472205615459095,0.030273609504069935,0.011582838759019555,0.55,-0.06567796610169496,0.027331963295540943,0.042060586763863865,-0.033223412682870115,0.03445222808242088,0.31487672393562466,0.5329513395434493,0.28354350581737503,521341538.05,25.58,2025-12-25,False,False,True,True
92,300098,高新兴,软件服务,91.49532710280374,0.5827302873135365,0.19087494709902597,1.0860476171719964,0.584750921931133,0.5962147648407816,0.5936588498159334,-0.17302708684086995,-0.004838709677419395,0.05290102389078499,0.05470085470085473,0.12797074954296161,0.05173442427341679,-0.019077901430842648,0.8604651162790697,0.044234211199181805,0.03639307934884513,0.0305665349143609,0.004984335038568022,0.9664718757194147,1.1457201716825607,1.235433337295352,0.3870197803087917,0.8067424562687668,6.935419999999999,5.81296,0.19309611626434697,0.022078810302810423,0.022712162509607142,0.00883877088712625,0.65,-0.04982817869415812,0.02144530809623617,0.036147156361240475,-0.027326047402237895,-0.018396965140293764,0.32124602697929894,0.6227972027972024,0.24993006993007022,503167736.4,6.17,2025-12-25,False,False,True,True
97,300696,爱乐达,航空,91.02803738317758,0.5715009689654826,0.9963886243518048,0.3794006860398069,0.7249139314945258,0.5880806815020688,0.5530444568129729,-0.17573210470759065,0.06977611940298512,0.07984934086629014,0.05598526703499096,0.12387299098392779,0.08078561465676493,0.029015772499031034,0.9718299258286127,0.026199721038941526,0.020620499868059028,0.015724514671533685,0.003427916116676093,2.227999038087508,1.4615831559597467,1.174223998406095,0.24070981573656772,0.8253164334541356,11.0586,11.0586,0.0,0.019659148641347685,0.01603268616597399,0.004253840494185899,0.55,-0.03793738489871079,0.012169923410751089,0.03129438355510693,-0.019819707468493424,0.03908101471968095,0.468916376008474,0.6149566410880274,0.29273566660427985,212456332.3,28.67,2025-12-25,False,False,True,True
99,605090,九丰能源,供气供热,90.8411214953271,0.5648587103455014,0.4901598107265994,0.7510450543966419,0.6049493179414182,1.2536785903894694,-0.07727786501986512,-0.008951663305354962,0.07380073800738018,0.10857142857142854,0.18361417780360245,0.24587155963302743,0.1504574720433749,0.00916522169928169,0.8483720930232562,0.0941488760872018,0.08513498249181048,0.03249507981631328,0.012245540995830806,2.9213525369727504,2.160436607709127,1.7490299003647347,0.41191013901200313,0.6432026613722646,16.9508,5.8015,0.0,0.046239998614839434,0.03671223913783293,0.0147195045523896,0.6,-0.05890052356020947,0.03304262821991222,0.04709890594255857,-0.03866513930897076,-0.015281782437745584,0.44216992312047815,0.5110505333179861,0.20444223427623212,773996270.8,40.74,2025-12-25,False,False,True,True
106,000850,华茂股份,纺织,90.18691588785047,0.5551400602241545,0.5685794420717478,0.5849459427248873,0.5757807023591293,0.6489976218265963,0.7369621739336816,-0.7054046246175426,0.05500982318271119,0.06547619047619047,0.2152376363832776,0.17505470459518602,0.12073463424814745,0.029015772499031034,0.8916666666666667,0.07774183449859096,0.061129082750704056,0.02008302877621304,0.007426999095359173,2.32652880548194,1.4421047716344708,1.3055093932193758,0.36357151314041836,0.7597788307530922,11.8613,11.8613,0.0,0.032910470530637316,0.02887619239806489,0.012751756099482847,0.6,-0.07659574468085117,0.031881213469267984,0.0379578038173359,-0.03431184960849515,-0.03736844847348131,0.4537470100092699,0.681269841269841,0.29015873015872967,138463890.6,5.37,2025-12-25,False,False,True,True
108,002078,太阳纸业,造纸,90.0,0.553920891449506,0.43230677912288545,0.7444172038066158,0.5696353659837268,0.176152231458864,1.0334697182439294,-0.2639774420544111,0.06550802139037426,0.05423280423280419,0.05913621262458468,0.067779451029373,0.05514097757423242,0.025080385852090048,0.8757835405305597,0.014762307792533402,0.011267236047494666,0.03052401592794851,0.0014227783606934055,2.9213525369727504,1.9612564337930527,1.6198921559377246,0.35424555869233865,0.6100987656203548,2.1214399999999998,1.49547875,0.5799411388269677,0.014723400771490227,0.014366220294240294,0.006386860243176855,0.6,-0.0453074433656957,0.012420642227681657,0.022602308069203714,-0.01649330856429048,0.041383036380600924,0.2774456332458686,0.5918578696044198,0.27177849403194426,308280959.55,15.94,2025-12-25,False,False,True,True
123,600346,恒力石化,石油加工,88.59813084112149,0.5248769071985919,0.7142571667129005,0.606250982826639,0.6667344458029455,0.3847018324477618,0.7237493354396207,-0.7667279525566676,0.03544682975536673,0.09157894736842098,0.1132581857219539,0.10260499734183948,0.07880364109232763,0.014677103718199414,0.93040293040293,0.042704811443432966,0.028639791937581194,0.04390084978144615,0.0025335119332792295,1.481183199515415,1.3116608436083104,1.4297760925803509,0.4066412483698616,0.519234929770136,1.6892400000000003,1.49547875,0.38255478485053107,0.0191925644869263,0.018171428816301058,0.007838430558570026,0.6,-0.06329760081674318,0.016757267740203242,0.031964740362443296,-0.022840256789099265,0.08147793726741082,0.32547978375069325,0.6437277897444009,0.2596191490311101,415382507.85,20.74,2025-12-25,False,False,True,True
131,000672,上峰水泥,水泥,87.85046728971963,0.5098083726219227,0.7325253851165221,0.6747676789808765,0.707111994416838,0.5203455252569567,0.4066144338539468,-0.6217677797163097,0.04632867132867147,0.08719346049046339,0.06970509383378021,0.1454545454545455,0.07547169811320775,-0.015625,0.8920454545454548,0.038814016172507015,0.029505840071878044,0.02206985215341728,0.003800606637888508,1.2817071179322004,1.5107560264637894,1.3614582901747578,0.4697229177867755,0.630270959168848,5.2145,5.2145,0.0,0.018025154417553025,0.017528527279126432,0.008121610597933357,0.7,-0.02758007117437722,0.017319112138174313,0.0331087814623883,-0.02363497986785991,0.03360494374405176,0.46630256251072877,0.7382513039355156,0.2617486960644845,195287569.6,11.97,2025-12-25,False,False,True,True
132,300780,德恩精工,机械基件,87.75700934579439,0.5083098805804266,0.5135363788764055,0.07695615823000937,0.3214410817919912,0.8184104717400907,0.7970075402656376,-0.05705634156431627,0.06979341150195428,0.07761529808773893,0.04017372421281218,0.10751445086705202,0.05964660011614065,-0.005708354955889949,0.9506726457399106,0.010646240632690818,0.008301302436191583,0.010196100340801317,0.0016545802744839869,1.973183986775603,1.3046995988526344,1.0404609452691762,0.5062568717888415,0.5365955379952517,13.4018,13.4018,0.0,0.025929565880689148,0.022305556404242626,0.009210819624916003,0.65,-0.05945945945945952,0.02018647271337031,0.03963177226597783,-0.02796459253441332,0.04986963334785455,0.2818412321809798,0.5449347126311423,0.24161499497119765,122227908.1,19.16,2025-12-25,False,False,True,True
