rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used
11,002515,金字火腿,制造业-农副食品加工业,99.62207105064248,1.8211625031000336,2.320322544055382,1.9922820891766344,2.182545553006308,2.584677064114016,-0.9519748492342053,3.3166840004837153,0.07687000000000001,0.08491666666666668,0.10503333333333334,0.08046666666666667,0.10503333333333334,0.08894000000000002,0.6452666666666667,0.10503333333333334,0.030175,0.01207,1.324,1.2916,1.2592,13.39,13.39,0.0,0.0634,0.0634,0.0317,0.56035,-0.0634,0.0634,0.0634,0.0044500000000000095,0.7919947480577599,0.6296,0.0,1107671702.08,7.56,2026-05-07,True
12,301396,宏景科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.58427815570673,1.8103779112387706,2.148554624086299,3.691031917366653,2.7963950872640475,1.258689507557096,-1.378229765286574,3.2058031140515357,0.1276215,0.15595208333333316,0.22340999999999991,0.3603990035906636,0.21964525615804634,0.156005,0.9272051773729619,0.21964525615804634,0.11832499999999976,0.04362374999999993,1.2635,1.23715,1.2107999999999999,13.44,13.44,0.0,0.0902,0.0902,0.0451,0.7406249999999999,-0.0902,0.0902,0.0902,-0.32230000000000003,0.9374460356452999,0.6053999999999999,0.037500000000000006,3659404413.21,356.99,2026-05-07,True
13,300398,飞凯材料,制造业-化学原料和化学制品制造业,99.54648526077098,1.8011506916184807,2.7401866469414102,2.104393164853422,2.473153384464455,2.5999156947691437,-2.053758141222336,3.367953521686384,0.1276215,0.15595208333333316,0.19631666666666667,0.12343333333333334,0.19631666666666667,0.156005,0.7580333333333333,0.19631666666666667,0.0462875,0.018515,1.5034249999999998,1.45315,1.4016,15.713999999999997,15.713999999999997,0.0,0.1143,0.1143,0.05715,0.592575,-0.1143,0.1143,0.1143,0.04202499999999998,0.7641353677999683,0.7001999999999999,0.0,3405954155.77,35.82,2026-05-07,True
14,000066,中国长城,制造业-计算机、通信和其他电子设备制造业,99.50869236583523,1.7886883520738555,2.020145381999321,1.9495730558920232,1.9905050050342559,2.468693254671506,0.8651843461821295,0.6627504649205515,0.1276215,0.15595208333333316,0.22340999999999991,0.3603990035906636,0.21964525615804634,0.10000000000000009,0.9272051773729619,0.21964525615804634,0.11832499999999976,0.02059097272822193,1.5034249999999998,1.45315,1.4016,10.966000000000003,5.4245,0.005977496483825199,0.04289503676920456,0.03591506140133342,0.01110909503061274,0.7406249999999999,-0.027760252365930604,0.017494087565117902,0.03743781906006383,0.24811622486041096,0.9374460356452999,0.7001999999999999,0.06329711253953714,3137493693.3825006,23.98,2026-05-07,False
15,300052,中青宝,信息传输、软件和信息技术服务业-互联网和相关服务,99.47089947089947,1.7760946101498511,3.101144759421539,2.3656044432547647,2.792217826631494,2.7219639864886997,-2.2226232210018857,0.9136551932367897,0.1276215,0.15595208333333316,0.21641666666666667,0.03283333333333333,0.21641666666666667,0.156005,0.7328333333333334,0.21641666666666667,0.012312499999999999,0.004925,1.5034249999999998,1.45315,1.4016,15.713999999999997,15.713999999999997,0.0,0.18760000000000002,0.18760000000000002,0.09380000000000001,0.524625,-0.18760000000000002,0.18760000000000002,0.18760000000000002,0.17537500000000003,0.34428521375643045,0.7001999999999999,0.0,585245680.99,14.27,2026-05-07,True
16,600936,北投科技,信息传输、软件和信息技术服务业-电信、广播电视和卫星传输服务,99.43310657596372,1.7723242727983375,2.8579586397625554,2.5276326111711853,2.71922170775418,2.7692607450078057,-2.0948527702175093,0.9836853680045281,0.106125,0.10974166666666667,0.11878333333333332,0.036166666666666666,0.11878333333333332,0.11155,0.6368666666666667,0.11878333333333332,0.0135625,0.005425,1.5034249999999998,1.45315,1.4016,6.03,6.03,0.0,0.0984,0.0984,0.0492,0.527125,-0.0984,0.0984,0.0984,0.073575,0.5244079239999617,0.7001999999999999,0.0,466031001.0,4.7,2026-05-07,True
17,002990,盛视科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.39531368102796,1.7517759598921485,2.2967144649612137,3.686437781477793,2.880398257898177,2.563356046707398,-2.220610362225112,0.42223992001821337,0.1276215,0.15595208333333316,0.22340999999999991,0.3603990035906636,0.21964525615804634,0.156005,0.9272051773729619,0.21964525615804634,0.11832499999999976,0.04362374999999993,1.5,1.45,1.4,7.99,7.99,0.0,0.1241,0.1241,0.06205,0.7406249999999999,-0.1241,0.1241,0.1241,-0.21005,0.9090376010342023,0.7,0.024099999999999996,686039545.5,64.25,2026-05-07,True
18,301093,华兰股份,制造业-医药制造业,99.35752078609221,1.730024641934402,3.1766400006305378,1.9470337397052315,2.660205371041909,3.3190408856959452,-2.635062686029388,0.6229320135779208,0.0956,0.10233333333333333,0.11916666666666667,0.06733333333333333,0.11916666666666667,0.1057,0.6528333333333334,0.11916666666666667,0.025249999999999998,0.0101,1.4275,1.38475,1.342,4.78,4.78,0.0,0.11599999999999999,0.11599999999999999,0.057999999999999996,0.5505,-0.11599999999999999,0.11599999999999999,0.11599999999999999,0.035,0.6352201237886159,0.671,0.030499999999999985,695443005.03,94.5,2026-05-07,True
19,603618,杭电股份,制造业-电气机械和器材制造业,99.31972789115646,1.7202567515341745,1.8739767422924074,2.6817613671235185,2.2132462847214738,2.3842586036704105,-0.06686971222393907,0.47869012382727993,0.1276215,0.15595208333333316,0.22340999999999991,0.3603990035906636,0.21964525615804634,0.156005,0.9272051773729619,0.21964525615804634,0.11832499999999976,0.04362374999999993,1.5,1.45,1.4,6.37,6.37,0.0,0.056299999999999996,0.056299999999999996,0.028149999999999998,0.7406249999999999,-0.056299999999999996,0.056299999999999996,0.056299999999999996,-0.275,0.9374460356452999,0.7,0.0,1487438798.0,34.2,2026-05-07,True
20,002428,云南锗业,制造业-有色金属冶炼和压延加工业,99.28193499622071,1.7201086891341995,2.2325733350088313,3.3919200818253663,2.719498968671776,1.0837711099349967,-1.115003465936824,2.4792496291724992,0.09765499999999999,0.13515833333333332,0.22340999999999991,0.3603990035906636,0.21964525615804634,0.15391,0.9164333333333333,0.21964525615804634,0.11832499999999976,0.04362374999999993,1.207,1.1863,1.1656,15.713999999999997,15.713999999999997,0.0,0.0815,0.0815,0.04075,0.7406249999999999,-0.0815,0.0815,0.0815,-0.239875,0.9324548309858653,0.5828,0.040100000000000004,4715872607.463999,80.2,2026-05-07,True
21,301070,开勒股份,制造业-通用设备制造业,99.24414210128496,1.703815913515491,2.2545943248865656,3.0196598853564005,2.575921860283896,2.4630531557657527,-1.715520415848422,1.085647443261241,0.1276215,0.15595208333333316,0.22340999999999991,0.30729999999999996,0.21964525615804634,0.156005,0.9193999999999999,0.21964525615804634,0.11523749999999999,0.04362374999999993,1.5034249999999998,1.45315,1.4016,13.62,13.62,0.0,0.17600000000000002,0.17600000000000002,0.08800000000000001,0.730475,-0.17600000000000002,0.17600000000000002,0.17600000000000002,-0.11837499999999995,0.8396939604338337,0.7001999999999999,0.06390000000000001,858308185.87,110.22,2026-05-07,True
22,002181,粤 传 媒,租赁和商务服务业-商务服务业,99.20634920634922,1.678871477145476,1.5570706526633242,2.703521552814754,2.0385800307269246,2.312313350091534,0.044548316110287145,1.109537842359544,0.1276215,0.15595208333333316,0.22340999999999991,0.3603990035906636,0.21964525615804634,0.03197353914002199,0.883720930232558,0.21964525615804634,0.11832499999999976,0.01747568807941924,1.5034249999999998,1.45315,1.3955778551649782,11.226,9.366,0.005977496483825199,0.0523333974114897,0.04758063358593706,0.01478688976541626,0.7,-0.08073654390934837,0.04721352773748188,0.07659286481332432,-0.029756200182323944,0.850466847505486,0.7001999999999999,0.2897917370364912,1511725494.2345002,18.72,2026-05-07,False
