rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,603629,利通电子,元器件,100.0,104.24268859153207,99.92541951522685,99.81354878806712,100.0,95.65,663.48,214.08,5097875846.0,20260527
2,600396,华电辽能,火力发电,99.59677419354838,104.1145564233316,99.93784959602237,99.87569919204475,99.97928319867412,101.85,544.79,18.57,4318292533.0,20260527
3,300672,国科微,半导体,99.19354838709677,104.00364665623339,99.72653822249845,99.93784959602237,99.5856639734825,121.03,217.04,351.0,4930314641.0,20260527
4,000636,风华高科,元器件,98.79032258064517,103.99155353545943,99.33291899730682,99.79283198674125,99.02631033768387,94.54,158.29,44.22,9120990250.0,20260527
5,600584,长电科技,半导体,98.38709677419355,103.83220888526137,98.8522892065465,99.70996478143775,98.28050548995235,91.94,120.47,86.16,31523590759.0,20260527
6,300408,三环集团,元器件,97.98387096774194,103.78374904215994,99.10503418272219,99.00559353635798,99.171327946965,64.01,166.15,122.99,9754014310.0,20260527
7,002281,光迅科技,通信设备,97.58064516129032,103.77355288150737,99.0345970582142,98.61197431116635,99.3163455562461,57.5,184.77,202.7,11585867348.0,20260527
8,603256,宏和科技,玻璃,97.17741935483872,103.68268599569191,99.60638077480837,99.171327946965,99.89641599337062,68.15,369.77,179.92,3900158627.0,20260527
9,301217,铜冠铜箔,元器件,96.7741935483871,103.61479479134687,99.6188108556039,99.9171327946965,99.4199295628755,116.85,188.89,101.92,3682499869.0,20260527
10,603773,沃格光电,元器件,96.37096774193549,103.42516117921032,99.32877563704164,99.2541951522685,99.37849596022374,71.51,187.82,99.99,4043876767.0,20260527
11,301511,德福科技,电气设备,95.96774193548387,103.22435796635891,99.32877563704164,99.37849596022374,99.29562875492024,74.74,184.75,105.3,3452331943.0,20260527
12,601991,大唐发电,火力发电,95.56451612903226,103.1950674044843,98.6368344727574,99.668531178786,97.94903666873834,89.43,110.66,7.71,7166251944.0,20260527
13,002552,宝鼎科技,元器件,95.16129032258065,103.15007700160493,99.65610109799047,99.97928319867412,99.44064636420137,141.77,189.4,50.53,2460614764.0,20260527
14,603986,兆易创新,半导体,94.75806451612904,103.0899109177543,98.0899109177543,99.29562875492024,97.28609902631034,72.72,95.88,514.18,35341222581.0,20260527
15,300903,科翔股份,元器件,94.35483870967742,103.05031187521996,99.67681789931635,99.56494717215662,99.7513983840895,84.46,260.95,74.32,2374367727.0,20260527
16,300776,帝尔激光,专用机械,93.95161290322581,103.03791923442684,98.88129272840274,98.50839030453697,99.12989434431324,55.34,162.27,171.0,4315850724.0,20260527
17,601126,四方股份,电气设备,93.54838709677419,103.03185395403865,99.07603066086597,99.08846074166149,99.06774394033562,65.79,158.7,82.81,3556085046.0,20260527
18,300209,行云科技,互联网,93.14516129032258,102.96679570987493,99.834265589393,99.77211518541537,99.87569919204475,93.7,367.58,25.53,2057690323.0,20260527
19,301526,国际复材,玻璃,92.74193548387096,102.72588177445644,98.79013880256889,97.78330225813134,99.46136316552725,46.4,194.01,21.58,3538366771.0,20260527
20,001309,德明利,半导体,92.33870967741935,102.71763249392849,97.99875699192046,96.27097576134244,99.15061114563912,35.75,166.0,665.0,10816617189.0,20260527
