rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup
5,600888,新疆众和,铝,99.6891996891997,1.4706832746664515,1.6879476213276643,1.3033686642759843,1.5187328802249254,1.8910588913364124,0.8120410165470275,0.7954615969772714,0.11384793749323337,0.047673098751418896,0.05606407322654472,0.060919540229885216,0.06024926770432493,-0.00216216216216214,0.8432835820895529,0.0037332720693814547,0.0022629372235943193,0.002014272559852426,0.0003929760073032965,2.051420101268932,1.7507620451933565,1.4197182497447378,0.23235416030425232,0.7166159264659053,9.3241,9.3241,0.0,0.03282975158850419,0.02709879977354336,0.009185590456296612,0.55,-0.07718120805369122,0.016903743573797713,0.02602368589093067,-0.020551720500650898,0.035029420590499294,0.15286265535625146,0.4572893772893779,0.2298042187697356,334460790.15,9.37,2026-05-21,False,False,True,True
7,600006,东风股份,汽车整车,99.53379953379954,1.386103116175293,1.7133921191509094,2.0065738843559036,1.8423920958411069,1.241889205666519,0.6876289464783083,-0.3395007615870487,0.019548872180451093,0.008928571428571397,0.010432190760059745,0.06269592476489039,0.02177680657071801,-0.03693181818181812,0.6708860759493673,0.014241579383618364,0.017737924798432614,0.000980540051289891,0.003740418788664056,1.1967186486879644,1.5262515957670695,1.230809677988833,0.19005387654588282,0.6275135812957803,2.3857,2.3857,0.0,0.022742699467795825,0.019516919794767093,0.011325263616159886,0.55,-0.05323741007194249,0.015492348801524416,0.023873446932702214,-0.018844788053995535,-0.04436296462158529,0.18890327709199187,0.47532887402452684,0.15133779264213987,132831037.75,6.55,2026-05-21,False,False,True,True
29,301026,浩通科技,小金属,97.82439782439782,1.0513704749009263,1.1626228500036053,0.3958569173625047,0.8252458396415211,1.6429869153631582,1.1898209199711236,0.2458471605750071,0.056591639871382604,0.02335720959202736,0.0559125964010283,0.09533333333333327,0.05145270702675009,0.0012187690432663434,0.8845208845208847,0.009215410213746278,0.013016766926916645,0.016462935357094644,0.0029765313065076315,2.5760054940909907,1.4183048699234624,1.2360810883137014,0.46632962160637426,0.7453839640754479,14.3788,14.3788,0.0,0.02399415254980055,0.02129820443341696,0.011553442187323616,0.65,-0.05440494590417311,0.016396940316438024,0.02999313476141333,-0.021835418094428148,-0.046976123741306,0.29961893940931084,0.43361330799961584,0.32266199564410913,174831032.4,33.85,2026-05-21,False,False,True,True
38,300955,嘉亨家化,日用化工,97.12509712509713,1.003400722949477,1.3378983227158354,1.3309734313430055,1.3348513705117901,1.2021734120649374,-0.3461725985107451,0.3784487402334845,0.10199296600234464,0.12502018074665724,0.25602379948033394,0.2242771555092471,0.16675975920064579,0.0166293550963362,0.8487947406866325,0.08305095264693119,0.07772854217091804,0.08202908153215227,0.01080060045850988,1.630545516839627,1.441854160564192,1.289927407660999,0.23038646664020065,0.6464997219454954,16.6061,16.6061,0.0,0.05106830017035236,0.043896886323929823,0.015937463663439278,0.55,-0.0889341479972845,0.04230313912157589,0.06837978661043011,-0.05273379811711758,0.09189989085219974,0.3004272150249033,0.660438115114323,0.16072217407629558,170767469.0,49.23,2026-05-21,False,False,True,True
41,603344,星德胜,电气设备,96.8919968919969,0.9965632670723715,1.398732623388921,0.9302146903240728,1.192584732840388,1.125302291689435,0.8656849079887277,-0.7084876661245971,0.047877433769550004,0.12502018074665724,0.17585959885386804,0.16957605985037394,0.13017883883849413,-0.023497917906008303,0.8667512690355325,0.09375699261579773,0.07275762948172874,0.013272638481931276,0.00837774419524722,2.01961693872644,2.305538495028445,1.9129652609338392,0.3214325445958282,0.5958295956496241,8.72605,4.574794117647059,0.2110839493004864,0.034593667737523336,0.027504490709157198,0.007328527625988918,0.6,-0.04869442484121378,0.014831544167755954,0.02816846655853884,-0.020166313124069107,0.15187687016683404,0.43470244842271405,0.6615766701450073,0.22381847008026248,114547872.7,31.79,2026-05-21,False,False,True,True
53,300566,激智科技,元器件,95.95959595959596,0.9098718513642997,1.017497116388951,0.1832932986222704,0.6504474365716116,1.5338053269275205,0.9566045982097715,0.48521876778204526,0.07898658718330842,0.06314243759177685,0.09090909090909083,0.15042372881355925,0.10514666598824651,0.0166293550963362,0.8047058823529407,0.040730658661307206,0.039875849085404716,0.015991039503725935,0.006637169411176435,2.720372001890911,1.9097191974506285,1.528449897528779,0.3981192387717694,0.8943646508691899,17.1810675,16.852548235294126,0.0,0.025532191348157145,0.02345443730671277,0.006543097845171279,0.55,-0.037735849056603876,0.019067692697933663,0.02704781639767663,-0.02225974217783085,-0.018955020035341885,0.426154401199441,0.5345514174541393,0.27573429683157374,154182899.8,21.91,2026-05-21,False,False,True,True
55,600835,上海机电,运输设备,95.8041958041958,0.9048760204735705,1.5699774796657462,0.43334582312159337,1.0698595507863191,1.2284934945321653,0.25198237390985095,0.13618484639687628,0.10765349032800664,0.10301507537688437,0.0826140567200988,0.15122377622377625,0.09775156806768237,0.01346671796844956,0.8755555555555559,0.022317614453312373,0.02188418179166076,0.0047387080565013395,0.004521399562587716,2.720372001890911,1.9353112343645018,1.567697693583856,0.38859739378529745,0.8550037567695521,6.548,6.548,0.0,0.03743248314994153,0.027668105410320148,0.011551095568088567,0.55,-0.08323329331732687,0.014136239490315472,0.03039930889203548,-0.020641467251003475,0.059308781670590616,0.40811312516965076,0.48743396953923257,0.29946853261779893,315175002.95,25.68,2026-05-21,False,False,True,True
57,000962,东方钽业,小金属,95.64879564879564,0.8875495554815831,1.902424242876078,1.1829672347246465,1.585863159289448,0.6753264956420812,-0.7067738072257218,0.12459438349255103,0.09988109393579081,0.12502018074665724,0.25602379948033394,0.19896305897602073,0.13649161965413792,-0.015259048970901357,0.8158220024721881,0.08136665676929233,0.062486561754497405,0.009637848454567388,0.005809556090822939,1.6587012076856735,1.4320161460097869,1.3123776274227503,0.11879421602597068,0.5409639132897053,10.4784,10.4784,0.0,0.036244720580319495,0.041266011232317226,0.024852111856608978,0.55,-0.16272762495156912,0.03975322329117548,0.05437581027556835,-0.04560225808493262,0.09613547887781748,0.3065528327150388,0.5335846008884102,0.33999399442931527,1169573972.1,56.59,2026-05-21,False,False,True,True
68,601689,拓普集团,汽车配件,94.7940947940948,0.8582855632440431,0.8847104946138538,0.7625993092818666,0.8309815730677794,0.8350978959304713,0.382573269889245,2.3848911928827246,0.09419176398279028,0.062043251304996216,0.18407050216162268,0.16432308698495746,0.1293763133896353,-0.022914379802414953,0.9010663507109004,0.09346972760794547,0.08248205860195842,0.008049689043789776,0.01103496221223928,1.1886869029926084,1.8661847660109347,1.4777382487839974,0.3562196960618328,0.7779630853048536,11.2348,11.2348,0.0,0.02797038487308064,0.028204688736841753,0.01260153298882136,0.55,-0.07052648843693621,0.02537320323657201,0.038554682211919274,-0.030645794826710916,-0.03426152305733221,0.36765415826320874,0.5625198939168089,0.221226063959557,2738145323.05,72.61,2026-05-21,False,False,True,True
73,603270,金帝股份,机械基件,94.4055944055944,0.8395985231768831,1.2612947104849077,0.4948356273556914,0.9240527139080527,0.8701166134983509,1.0367690648292407,-0.031065075790650154,0.0748323332156724,0.08866642831605298,0.08247422680412364,0.17205542725173206,0.10025112464092789,0.0166293550963362,0.9578860700322963,0.05241097721811694,0.04688984842188933,0.058714391369768526,0.0071133190603289796,2.0310823671549127,1.6709299738529917,1.3746894034651136,0.5218515235954243,0.7719769200917762,12.3503,12.3503,0.0,0.01832144374855787,0.020591771694155,0.009665149778115539,0.7,-0.03500931098696469,0.02050578263497292,0.03341218545601786,-0.025668343763390895,0.01206904571405154,0.49911017634895544,0.630499158528005,0.3097993489346808,116524561.4,31.1,2026-05-21,False,False,True,True
