rank,code,name,industry,score_100,score_raw,leadership_score,trend_score,cluster_score,stability_score,liquidity_score,sector_rank_20,sector_rank_60,ret_20,ret_60,ma_bull_20_60,ma_alignment_20,trend_slope_60,trend_slope_20,trend_eff_20,trend_eff_60,amount_ratio_5_20,amount_ratio_20_60,money_flow_bias_20,money_flow_bias_60,pv_sync_20,vol_20,vol_60,max_drawdown_20,max_drawdown_60,chip_tightness,win_rate_20,win_rate_60,avg_amount_20,close,trade_date
1,301377,鼎泰高科,机械基件,100.0,1.6052228536955728,1.8263077577241622,2.9585983857668086,0.7123004757196998,0.6980290550334854,1.7953543281369952,99.01960784313727,100.0,0.9632771448124741,2.9739627127989436,0.4912013363181544,0.27277447748033695,0.020500827974244993,0.03502843288124362,0.809780880175666,1.0549976033651018,1.1530206691084268,1.7235187817990338,0.48127260494705426,0.37229705277493164,0.4290791652415818,0.05581021501422056,0.051072816582199615,-0.08454629078513065,-0.08454629078513065,-0.06891516164998819,0.7,0.6333333333333333,2649031406.8504996,640.5,20260625
2,300985,致远新能,汽车配件,98.30508474576271,1.3873102965002526,1.4090682580410752,1.7253352276395229,1.382858638253952,0.937706763072807,-0.8782854260768925,99.11894273127754,99.55947136563876,0.49324894514767936,0.7677322677322678,0.14044381413197615,0.19880033649098433,0.0072156292870114635,0.028890484504667153,0.6323915344333846,0.4921149853479273,1.2914825371239507,1.6645430616918162,0.5836090950370333,0.4097726053528398,0.5663191560284234,0.04127503022873284,0.03170237693268983,-0.050523441055985385,-0.14857142857142858,-0.05860674876608089,0.75,0.5833333333333334,172595685.839,36.19,20260625
3,301072,中捷精工,汽车配件,96.61016949152543,1.287897780188395,1.5730281842386402,2.0981799084085404,1.0339885390027608,0.1647360653198895,-0.869000330165255,99.55947136563876,100.0,0.579468886246532,0.947702834799609,0.1679920087746789,0.22092130196367768,0.008407615925207819,0.03368700455883727,0.5804478476393699,0.5330520064539491,1.245991300223596,2.125097958758579,0.35053951946326606,0.26951973416479874,0.4152924804537068,0.05352105851056667,0.037819695852811884,-0.08637873754152814,-0.140625,-0.06838778488308137,0.55,0.5166666666666667,177467006.64949998,39.87,20260625
4,301568,思泰克,专用机械,94.91525423728814,1.2821183829754172,1.4028042047704323,1.6470647783711414,0.9601232915946305,1.0474005202642231,-0.5016971181969717,97.46192893401016,98.47715736040608,0.8007680491551461,1.5141612769154862,0.3416455338023443,0.21468718503127845,0.01440488864547659,0.02720317915009146,0.809780880175666,0.7555257449939317,1.1121723629718796,1.7715440749215112,0.5709296142209055,0.45838570571144244,0.4778015656152248,0.05318088403951283,0.042517628248484,-0.09057164068299917,-0.09057164068299917,-0.06016194122209913,0.75,0.65,701431403.8675,122.22,20260625
5,301511,德福科技,电气设备,93.22033898305084,1.2332426494336692,1.3716527964694332,2.559895058349343,0.4061012107578628,0.4012387160801891,2.215899700447022,98.91696750902527,100.0,0.5126267281105992,2.9739627127989436,0.4912013363181544,0.17906745512585698,0.022313858212001405,0.023152946022420188,0.6362749701309877,1.0549976033651018,1.23997553096339,1.4965517372191186,0.08555035196615268,0.2891962023395688,0.6008694223218807,0.055061948962056254,0.05713369750466999,-0.0702559713685521,-0.10355839416058388,-0.06994193003564593,0.5,0.6666666666666666,5343790765.687001,152.55,20260625
6,603186,华正新材,元器件,91.52542372881356,1.2061849693601603,1.5256759639274948,1.8521245550208205,0.44209046814765474,0.8746421219489656,-0.17074311241647575,99.17355371900827,98.34710743801654,0.9632771448124741,2.9739627127989436,0.4912013363181544,0.27277447748033695,0.022313858212001405,0.03502843288124362,0.809780880175666,1.0549976033651018,1.112798513611481,1.5731328347574798,0.5448065778706533,0.42608131263570653,0.31146748045602984,0.05178565380579365,0.045235649026984785,-0.1062594268476621,-0.1062594268476621,-0.0709145000695951,0.75,0.65,2646592321.05,262.8,20260625
7,600869,远东股份,电气设备,89.83050847457628,1.1979181310954052,1.378906426880171,1.9304882359316209,0.7100581512092614,0.6205480312306664,1.3850910645155337,100.0,99.27797833935018,0.7067988668555241,1.987603305785124,0.3465850189252393,0.1835645868767346,0.01647704897199861,0.028904325983699714,0.70017273980609,0.7572909937603964,1.1734948113550296,1.5514502985511045,0.3061946833201192,0.3262128232835625,0.49993220906275077,0.053082131078022274,0.05048937809070632,-0.0649762282091918,-0.10273081924577376,-0.07012335032200799,0.6,0.6333333333333333,3991073005.25,37.31,20260625
8,300031,宝通科技,互联网,88.13559322033898,1.19385685355918,0.932911158250033,0.9752294987421778,1.707785702701065,1.2161485286167977,-0.19261025189122397,97.46835443037975,93.67088607594937,0.22624610591900307,0.6257098606091893,0.10320833570250731,0.09305552871141692,0.005808814901595151,0.010798270730460711,0.33892431864964767,0.45986009208847767,1.5207847788535378,1.6448441908089384,0.29229128836215973,0.34540045402689623,0.8197922346313831,0.04175997852545062,0.03188420820167369,-0.08838482596793118,-0.13022388059701495,-0.04373215574739413,0.55,0.6,750251785.8445002,30.78,20260625
9,600909,华安证券,证券,86.4406779661017,1.1899758249912777,1.5699198296750685,2.087782896223863,0.7318660834483364,0.07043815585353695,-0.15266615361682365,100.0,100.0,0.3005464480874316,0.7184115523465704,0.19546646586866778,0.09816902326187496,0.007949697841659355,0.010273615229838442,0.48628299164265054,0.5544568592172906,1.515520961729748,1.8191580640020981,0.581751150123436,0.45838570571144244,0.681600754376551,0.034884399274844456,0.02913096996418123,-0.07984293193717273,-0.07984293193717273,-0.0387527491964014,0.7,0.6166666666666667,1800056952.75,12.05,20260625
10,300420,五洋自控,机械基件,84.7457627118644,1.175729606693405,1.3972468535814886,1.35202408728437,1.3307138142065371,0.42935537623115844,-0.18127071155139296,100.0,99.01960784313727,0.6285714285714286,1.1293103448275863,0.29239484597156373,0.15197249677696606,0.012532238088779266,0.023536710275904617,0.6345791113845849,0.6067893833960956,1.4714330898860806,2.2206740656669672,0.33429902895744995,0.3569997491556902,0.7224841008879064,0.05911130983547639,0.042915642468008934,-0.0864779874213838,-0.0864779874213838,-0.0692129557165114,0.55,0.5666666666666667,878972183.8525,9.0,20260625
11,002972,科安达,运输设备,83.05084745762711,1.160642179043215,1.3557448257666564,1.3287633893324198,0.7989714120551261,1.1099251548316589,-0.0741844634762692,100.0,100.0,0.2855018587360594,0.47570726983468203,0.0721733675021925,0.12130128320983177,0.003721933271228323,0.011966478640120992,0.6519030885215952,0.3787631065483428,2.008375093775606,1.5512263011486007,0.5172102974507689,0.3978084716584945,0.34747744700661265,0.0315632862801056,0.028694524839915442,-0.081918819188192,-0.16770670826833078,-0.02183203204301349,0.55,0.5333333333333333,151531954.5005,17.32,20260625
12,603823,百合花,染料涂料,81.35593220338984,1.1542719444626588,1.4596564043895328,2.0251679089324566,0.15447972903708823,0.8573155682670632,0.24175346827699018,100.0,100.0,0.9632771448124741,2.4413931681178838,0.4912013363181544,0.27277447748033695,0.021702985017348738,0.03502843288124362,0.809780880175666,1.0549976033651018,1.3131717369845055,2.1958427537267116,0.5836090950370333,0.45838570571144244,0.20582299084649652,0.05665177257644442,0.04265884397483616,-0.0918149466192173,-0.0918149466192173,-0.08015193911732654,0.75,0.6666666666666666,836370122.1,53.7,20260625
13,002636,金安国纪,元器件,79.66101694915254,1.1374991393922695,1.506658700451915,1.5434772450286314,0.5647304865199334,0.7922479818477691,0.24513961505476212,100.0,97.10743801652893,0.9632771448124741,2.9739627127989436,0.4108987388247065,0.27277447748033695,0.019247866096786716,0.03502843288124362,0.809780880175666,1.0549976033651018,1.2636235472554527,1.5322795222932988,0.5836090950370333,0.45838570571144244,0.2733859485065742,0.05109112627907563,0.0518385740396524,-0.0680246682863016,-0.13795192890325192,-0.0645576940161692,0.75,0.6666666666666666,3834904620.258999,112.99,20260625
